zone_id,center_lat,center_lng,violation_count,risk_score,impact_score,severity,enforcement_priority,impact_risk_component,impact_density_component,impact_peak_hour_component,impact_road_impact_component,impact_poi_component,impact_repeat_offender_component
Z_72_63,13.026576576576575,77.59398148148148,110,0.9998229,0.4895151323797488,MEDIUM,422,0.9998229,0.4449083707839952,0.07272727272727272,0.01636363636363636,0.7995022020647446,0.07272727272727275
Z_72_67,13.026576576576575,77.6125,5,0.00018288587,0.12016624622374983,LOW,1147,0.00018288587,0.12169700970975657,0.0,0.0,0.7577197851914894,0.19999999999999996
Z_72_69,13.026576576576575,77.62175925925925,5,0.00091043423,0.14778413944203217,LOW,965,0.00091043423,0.12169700970975657,0.0,0.32,0.7517160721895098,0.0
Z_72_70,13.026576576576575,77.62638888888888,22,0.056554113,0.24544521404455966,MEDIUM,557,0.056554113,0.2705470655514515,0.45454545454545453,0.20909090909090908,0.7482411149620809,0.0
Z_72_71,13.026576576576575,77.63101851851852,36,0.053441342,0.18335804371899844,MEDIUM,725,0.053441342,0.32321136107423865,0.05555555555555555,0.13333333333333333,0.7435003483584214,0.0
Z_72_72,13.026576576576575,77.63564814814815,1,0.00066303,0.2239510274342872,MEDIUM,596,0.00066303,0.0,1.0,0.0,0.7375211842552813,0.0
Z_72_73,13.026576576576575,77.64027777777777,7,0.00023682146,0.11694784500381715,LOW,1169,0.00023682146,0.15356452869311996,0.0,0.0857142857142857,0.7330674996340467,0.0
Z_72_74,13.026576576576575,77.6449074074074,2,2.5859958e-05,0.08230251895835847,LOW,1379,2.5859958e-05,0.04491474536319661,0.0,0.0,0.73311811897732,0.0
Z_72_77,13.026576576576575,77.65879629629629,5,0.078981556,0.16869234568377,LOW,809,0.078981556,0.12169700970975657,0.2,0.12,0.7265847507967594,0.0
Z_72_78,13.026576576576575,77.66342592592592,13,0.0004972467,0.16163504268941464,LOW,868,0.0004972467,0.21555506774004324,0.3076923076923077,0.0,0.7222100897624744,0.0
Z_72_90,13.026576576576575,77.71898148148148,53,0.9787732,0.463788013176342,MEDIUM,497,0.9787732,0.3650910291292698,0.18867924528301888,0.011320754716981131,0.6713783646807228,0.0
Z_72_97,13.026576576576575,77.75138888888888,1,2.4710838e-05,0.05866060054046009,LOW,1500,2.4710838e-05,0.0,0.0,0.0,0.5865318728870895,0.0
Z_73_43,13.03108108108108,77.50138888888888,7,0.94216275,0.43491875575278943,MEDIUM,527,0.94216275,0.15356452869311996,0.14285714285714285,0.1714285714285714,0.7441416126539706,0.0
Z_73_44,13.03108108108108,77.50601851851852,8,0.9873362,0.44828341831787905,MEDIUM,519,0.9873362,0.1666117550729532,0.125,0.075,0.7626019583569809,0.125
Z_73_45,13.03108108108108,77.51064814814815,3,0.0009426676,0.1437216190004118,LOW,995,0.0009426676,0.07678226434655998,0.3333333333333333,0.0,0.7808236584036624,0.0
Z_73_46,13.03108108108108,77.51527777777777,1,0.00017736455,0.07992884678064104,LOW,1398,0.00017736455,0.0,0.0,0.0,0.7987563741520818,0.0
Z_73_50,13.03108108108108,77.53379629629629,222,0.99997234,0.5198907354582982,HIGH,276,0.99997234,0.5221884939101742,0.10810810810810811,0.05135135135135135,0.834342827739312,0.08108108108108103
Z_73_51,13.03108108108108,77.53842592592592,597,0.9999685,0.5867039722011503,CRITICAL,39,0.9999685,0.6314574705348307,0.31155778894472363,0.14371859296482412,0.8459276778080888,0.07537688442211055
Z_73_52,13.03108108108108,77.54305555555555,5,0.0017846989,0.17060079433922842,LOW,799,0.0017846989,0.12169700970975657,0.4,0.0,0.8572598267433424,0.0
Z_73_54,13.03108108108108,77.5523148148148,11,0.00012466061,0.14475562340327258,LOW,988,0.00012466061,0.19847927405631657,0.0,0.0,0.8684055222452278,0.18181818181818177
Z_73_55,13.03108108108108,77.55694444444444,89,0.9992428,0.5904511232124227,CRITICAL,32,0.9992428,0.42167691619485903,0.1348314606741573,0.5797752808988764,0.867923195560081,0.1235955056179775
Z_73_56,13.03108108108108,77.56157407407407,67,0.0055350782,0.17563185305264012,LOW,769,0.0055350782,0.39062691673018474,0.014925373134328358,0.017910447761194027,0.8644296104506982,0.04477611940298509
Z_73_57,13.03108108108108,77.5662037037037,19,5.9407226e-05,0.14214446155915839,LOW,999,5.9407226e-05,0.25506516112190586,0.0,0.0,0.8585044927108372,0.052631578947368474
Z_73_58,13.03108108108108,77.57083333333333,167,0.99798226,0.5124314216041502,MEDIUM,316,0.99798226,0.4908166061429198,0.023952095808383235,0.07904191616766468,0.8505304414321662,0.14371257485029942
Z_73_59,13.03108108108108,77.57546296296296,22,0.0030956224,0.143208239399094,LOW,998,0.0030956224,0.2705470655514515,0.0,0.02727272727272727,0.8407923044078826,0.0
Z_73_60,13.03108108108108,77.58009259259259,35,0.00013779411,0.14988700191772455,LOW,945,0.00013779411,0.32017628376607316,0.0,0.0,0.8295326407423538,0.02857142857142858
Z_73_61,13.03108108108108,77.58472222222223,12,0.03011426,0.20720085184587897,MEDIUM,630,0.03011426,0.20734587629025927,0.3333333333333333,0.0,0.8169739871657601,0.25
Z_73_62,13.03108108108108,77.58935185185184,25,7.866786e-05,0.1411810758589504,LOW,1005,7.866786e-05,0.2841281406368193,0.0,0.0,0.8033184737362351,0.040000000000000036
Z_73_63,13.03108108108108,77.59398148148148,3,5.075761e-05,0.09424596194454052,LOW,1291,5.075761e-05,0.07678226434655998,0.0,0.0,0.7887428179106248,0.0
Z_73_66,13.03108108108108,77.60787037037036,3,2.5589221e-05,0.09011418789466588,LOW,1310,2.5589221e-05,0.07678226434655998,0.0,0.0,0.7475005825888159,0.0
Z_73_69,13.03108108108108,77.62175925925925,76,0.00014172237,0.1663088199367196,LOW,825,0.00014172237,0.40439579642454015,0.039473684210526314,0.005263157894736842,0.7341345972857471,0.052631578947368474
Z_73_70,13.03108108108108,77.62638888888888,40,0.001705275,0.22051032600798723,MEDIUM,603,0.001705275,0.3345827099224681,0.35,0.0,0.7308220149013036,0.275
Z_73_71,13.03108108108108,77.63101851851852,8,0.0009254797,0.14372847987174114,LOW,994,0.0009254797,0.1666117550729532,0.25,0.0,0.726284849502666,0.0
Z_73_72,13.03108108108108,77.63564814814815,15,0.07628415,0.1970093615959857,MEDIUM,666,0.07628415,0.23034679303967995,0.3333333333333333,0.04,0.7205475864834522,0.0
Z_73_78,13.03108108108108,77.66342592592592,11,4.5768007e-05,0.11037567216619854,LOW,1207,4.5768007e-05,0.19847927405631657,0.0,0.0,0.7066608695261966,0.0
Z_73_90,13.03108108108108,77.71898148148148,1,3.1175736e-05,0.06581443888265151,LOW,1475,3.1175736e-05,0.0,0.0,0.0,0.6580508616118843,0.0
Z_73_93,13.03108108108108,77.73287037037036,1,0.00011441844,0.12267908714500246,LOW,1125,0.00011441844,0.0,0.0,0.4,0.6264476161078656,0.0
Z_74_44,13.035585585585585,77.50601851851852,6,0.0009918951,0.11863340611141984,LOW,1157,0.0009918951,0.13877280339348327,0.0,0.09999999999999999,0.7558127689798946,0.0
Z_74_45,13.035585585585585,77.51064814814815,4,0.0012516303,0.16533581353555496,LOW,835,0.0012516303,0.10150063242878588,0.0,0.44999999999999996,0.7716019795666733,0.0
Z_74_46,13.035585585585585,77.51527777777777,45,0.0023187262,0.15740882854391722,LOW,899,0.0023187262,0.3473293298980115,0.0,0.02666666666666667,0.7880290025037411,0.0444444444444444
Z_74_47,13.035585585585585,77.5199074074074,21,0.0038896664,0.1535087727399881,LOW,919,0.0038896664,0.26562299303105685,0.09523809523809523,0.0,0.8016965516478511,0.04761904761904767
Z_74_48,13.035585585585585,77.52453703703704,1,7.114711e-05,0.08107446925383453,LOW,1391,7.114711e-05,0.0,0.0,0.0,0.8105312512121496,0.0
Z_74_49,13.035585585585585,77.52916666666667,18,0.9995221,0.4942072098221373,MEDIUM,398,0.9995221,0.24938322891569062,0.2222222222222222,0.12222222222222222,0.8169615331329965,0.11111111111111116
Z_74_50,13.035585585585585,77.53379629629629,46,0.004917606,0.17189511409442462,LOW,793,0.004917606,0.3497116451994074,0.021739130434782608,0.013043478260869565,0.8221663370874007,0.13043478260869568
Z_74_55,13.035585585585585,77.55694444444444,214,0.9999684,0.5424000124048819,HIGH,170,0.9999684,0.5181415272387438,0.07476635514018691,0.2467289719626168,0.8494939647378894,0.05607476635514019
Z_74_57,13.035585585585585,77.5662037037037,52,0.9993061,0.473873476735044,MEDIUM,477,0.9993061,0.3630204381517796,0.057692307692307696,0.057692307692307696,0.8416985409794477,0.0
Z_74_58,13.035585585585585,77.57083333333333,16,0.0035836862,0.14381780564750998,LOW,993,0.0035836862,0.23706238803706473,0.0,0.0375,0.8345522218206164,0.0625
Z_74_59,13.035585585585585,77.57546296296296,139,0.98739105,0.47679044184663305,MEDIUM,468,0.98739105,0.47062022886194904,0.007194244604316547,0.004316546762589928,0.8256418163836396,0.021582733812949617
Z_74_62,13.035585585585585,77.58935185185184,3275,0.995001,0.5775395725435009,CRITICAL,52,0.995001,0.8198594921429357,0.07236641221374046,0.000366412213740458,0.7905818455351239,0.2509923664122138
Z_74_65,13.035585585585585,77.60324074074074,1,0.00012394719,0.13471181123778897,LOW,1059,0.00012394719,0.0,0.0,0.4,0.746746270780519,0.0
Z_74_66,13.035585585585585,77.60787037037036,2,0.000108080574,0.13236952335904534,LOW,1078,0.000108080574,0.04491474536319661,0.0,0.0,0.7335415011270984,0.5
Z_74_67,13.035585585585585,77.6125,2,2.5174399e-05,0.081134459374058,LOW,1390,2.5174399e-05,0.04491474536319661,0.0,0.0,0.7214395798156117,0.0
Z_74_68,13.035585585585585,77.61712962962963,1,2.5582269e-05,0.07182511108975119,LOW,1454,2.5582269e-05,0.0,0.0,0.0,0.7181743640875025,0.0
Z_74_69,13.035585585585585,77.62175925925925,148,0.05444531,0.19555339092783686,MEDIUM,673,0.05444531,0.47752184135393005,0.0,0.004054054054054054,0.7162083314420522,0.11486486486486491
Z_74_70,13.035585585585585,77.62638888888888,332,0.0070092524,0.2260052105149151,MEDIUM,588,0.0070092524,0.5666053804937519,0.02108433734939759,0.0018072289156626507,0.7130425025037448,0.35843373493975905
Z_74_71,13.035585585585585,77.63101851851852,6,0.00017242698,0.14867589463708736,LOW,958,0.00017242698,0.13877280339348327,0.3333333333333333,0.0,0.7086960586151279,0.0
Z_74_73,13.035585585585585,77.64027777777777,4,3.605353e-05,0.09049662390178209,LOW,1308,3.605353e-05,0.10150063242878588,0.0,0.0,0.7018568135669496,0.0
Z_74_80,13.035585585585585,77.67268518518519,1,5.283289e-05,0.06879583384671481,LOW,1461,5.283289e-05,0.0,0.0,0.0,0.6877998397886461,0.0
Z_74_93,13.035585585585585,77.73287037037036,40,0.0011476584,0.16635897854124287,LOW,823,0.0011476584,0.3345827099224681,0.225,0.010000000000000002,0.6134813899914566,0.025000000000000022
Z_74_94,13.035585585585585,77.7375,67,0.059286278,0.19863971309478212,MEDIUM,652,0.059286278,0.39062691673018474,0.05970149253731343,0.1940298507462687,0.6019113187596414,0.04477611940298509
Z_75_44,13.04009009009009,77.50601851851852,2,0.002148151,0.159650112780986,LOW,881,0.002148151,0.04491474536319661,0.5,0.0,0.7502271840545048,0.0
Z_75_46,13.04009009009009,77.51527777777777,112,0.99959487,0.48903152561058144,MEDIUM,425,0.99959487,0.44688651963645015,0.07142857142857142,0.0375,0.7807931506163092,0.0535714285714286
Z_75_47,13.04009009009009,77.5199074074074,345,0.9998281,0.5288585818783506,HIGH,235,0.9998281,0.5708475898927998,0.11884057971014493,0.08289855072463768,0.7897249405456346,0.05507246376811592
Z_75_49,13.04009009009009,77.52916666666667,6,0.0017702424,0.19855898721734155,MEDIUM,653,0.0017702424,0.13877280339348327,0.0,0.6,0.8027335381030904,0.0
Z_75_50,13.04009009009009,77.53379629629629,2,4.8008606e-05,0.08978830819782535,LOW,1312,4.8008606e-05,0.04491474536319661,0.0,0.0,0.8079095654262122,0.0
Z_75_53,13.04009009009009,77.54768518518519,6,0.0036802674,0.13653573604073574,LOW,1038,0.0036802674,0.13877280339348327,0.16666666666666666,0.0,0.8267709512738483,0.0
Z_75_55,13.04009009009009,77.55694444444444,8,5.5083077e-05,0.11638284616506195,LOW,1174,5.5083077e-05,0.1666117550729532,0.0,0.0,0.8304397022654961,0.0
Z_75_57,13.04009009009009,77.5662037037037,29,0.0037441275,0.15317026205202833,LOW,922,0.0037441275,0.2999799064851025,0.0,0.041379310344827586,0.8239587010270869,0.03448275862068961
Z_75_58,13.04009009009009,77.57083333333333,8,5.974099e-05,0.1150988002554118,LOW,1181,5.974099e-05,0.1666117550729532,0.0,0.0,0.8175852694377383,0.0
Z_75_59,13.04009009009009,77.57546296296296,4,0.0018613471,0.12430550478202942,LOW,1121,0.0018613471,0.10150063242878588,0.0,0.15,0.8094697416075446,0.0
Z_75_60,13.04009009009009,77.58009259259259,2,5.6143508e-05,0.08898318289823776,LOW,1321,5.6143508e-05,0.04491474536319661,0.0,0.0,0.7998339077316299,0.0
Z_75_61,13.04009009009009,77.58472222222223,1,7.2143695e-05,0.07890911847630513,LOW,1408,7.2143695e-05,0.0,0.0,0.0,0.7888747536731124,0.0
Z_75_62,13.04009009009009,77.58935185185184,200,0.9998566,0.5083703348410226,MEDIUM,328,0.9998566,0.5106828091347353,0.11,0.014,0.7767679564667441,0.09999999999999998
Z_75_63,13.04009009009009,77.59398148148148,4,0.00089301454,0.11943495469601569,LOW,1152,0.00089301454,0.10150063242878588,0.0,0.15,0.7636692384202929,0.0
Z_75_64,13.04009009009009,77.59861111111111,1,0.00022447415,0.16503884956521284,LOW,841,0.00022447415,0.0,0.0,0.6,0.7497150731786456,0.0
Z_75_67,13.04009009009009,77.6125,42,0.00014788937,0.17605655868006975,LOW,768,0.00014788937,0.339858630463398,0.023809523809523808,0.2095238095238095,0.7065951339596696,0.023809523809523836
Z_75_68,13.04009009009009,77.61712962962963,19,0.00025448424,0.13956942281229276,LOW,1014,0.00025448424,0.25506516112190586,0.05263157894736842,0.0,0.7005899267913918,0.10526315789473684
Z_75_69,13.04009009009009,77.62175925925925,20,0.000114087896,0.12942769421404868,LOW,1097,0.000114087896,0.26046981310323986,0.05,0.0,0.6979950522321114,0.0
Z_75_70,13.04009009009009,77.62638888888888,25,7.728402e-05,0.13354518681609823,LOW,1070,7.728402e-05,0.2841281406368193,0.0,0.048,0.6949637348054194,0.0
Z_75_73,13.04009009009009,77.64027777777777,3,0.0012464398,0.21434076980618855,MEDIUM,611,0.0012464398,0.07678226434655998,0.6666666666666666,0.19999999999999998,0.6861038498598703,0.0
Z_75_78,13.04009009009009,77.66342592592592,1,0.00010463204,0.15743295095181453,LOW,897,0.00010463204,0.0,0.0,0.6,0.6740156133925556,0.0
Z_76_42,13.044594594594594,77.49675925925925,1,0.0010619011,0.16105884419223382,LOW,871,0.0010619011,0.0,0.0,0.6,0.7074027383867738,0.0
Z_76_43,13.044594594594594,77.50138888888888,10,0.9860101,0.45705750688225943,MEDIUM,506,0.9860101,0.18884072868449686,0.1,0.24,0.7248632087932312,0.0
Z_76_44,13.044594594594594,77.50601851851852,235,0.99960095,0.5091351885405442,MEDIUM,325,0.99960095,0.5284649180191147,0.1574468085106383,0.01276595744680851,0.7420020681716395,0.03829787234042559
Z_76_45,13.044594594594594,77.51064814814815,37,0.0049017086,0.1571737719232562,LOW,900,0.0049017086,0.3261654932622506,0.02702702702702703,0.016216216216216217,0.7587556608211512,0.08108108108108103
Z_76_46,13.044594594594594,77.51527777777777,20,0.9518865,0.46259802864433,MEDIUM,499,0.9518865,0.26046981310323986,0.1,0.15,0.7743812349781829,0.09999999999999998
Z_76_47,13.044594594594594,77.5199074074074,23,0.0020431916,0.14676732463937292,LOW,970,0.0020431916,0.27526153840287654,0.08695652173913043,0.0,0.7805858117844893,0.0
Z_76_48,13.044594594594594,77.52453703703704,40,0.99295217,0.5363682053211528,HIGH,203,0.99295217,0.3345827099224681,0.575,0.045,0.7856600697984768,0.0
Z_76_51,13.044594594594594,77.53842592592592,2,0.0017510141,0.13410718412406925,LOW,1065,0.0017510141,0.04491474536319661,0.0,0.3,0.7959893076049824,0.0
Z_76_52,13.044594594594594,77.54305555555555,23,0.99856454,0.5039391929453325,MEDIUM,352,0.99856454,0.27526153840287654,0.043478260869565216,0.41739130434782606,0.8018708211972171,0.0
Z_76_53,13.044594594594594,77.54768518518519,48,0.9990761,0.5398644398513179,HIGH,179,0.9990761,0.35432787113352654,0.375,0.1875,0.8073434863522257,0.04166666666666663
Z_76_54,13.044594594594594,77.5523148148148,21,0.0041390304,0.17111988755753665,LOW,797,0.0041390304,0.26562299303105685,0.23809523809523808,0.0,0.810392941313691,0.0
Z_76_55,13.044594594594594,77.55694444444444,16,0.004571752,0.18613656676534865,MEDIUM,711,0.004571752,0.23706238803706473,0.375,0.0,0.8110256346425089,0.0
Z_76_58,13.044594594594594,77.57083333333333,22,6.400914e-05,0.13684406557497775,LOW,1036,6.400914e-05,0.2705470655514515,0.0,0.018181818181818184,0.7998817699551856,0.0
Z_76_59,13.044594594594594,77.57546296296296,6,0.0034420793,0.14970337873432682,LOW,948,0.0034420793,0.13877280339348327,0.16666666666666666,0.0,0.7924952757733856,0.16666666666666663
Z_76_60,13.044594594594594,77.58009259259259,7,0.0015046692,0.19523950886383135,MEDIUM,676,0.0015046692,0.15356452869311996,0.5714285714285714,0.0,0.7836091662218793,0.0
Z_76_61,13.044594594594594,77.58472222222223,14,6.170077e-05,0.12199824333609655,LOW,1136,6.170077e-05,0.22319764213854246,0.0,0.0,0.773402046775857,0.0
Z_76_62,13.044594594594594,77.58935185185184,65,0.9879568,0.5003623049148993,MEDIUM,371,0.9879568,0.3873200027408134,0.2153846153846154,0.027692307692307693,0.7620356548349794,0.1384615384615384
Z_76_64,13.044594594594594,77.59861111111111,2,4.796861e-05,0.08263630549944428,LOW,1373,4.796861e-05,0.04491474536319661,0.0,0.0,0.7363896584320377,0.0
Z_76_65,13.044594594594594,77.60324074074074,11,0.014767032,0.13817941359769442,LOW,1021,0.014767032,0.19847927405631657,0.09090909090909091,0.05454545454545454,0.7223526733325383,0.0
Z_76_67,13.044594594594594,77.6125,2,3.187965e-05,0.07825411576949909,LOW,1415,3.187965e-05,0.04491474536319661,0.0,0.0,0.6926160280164088,0.0
Z_76_68,13.044594594594594,77.61712962962963,1,1.9696487e-05,0.06851286756146048,LOW,1462,1.9696487e-05,0.0,0.0,0.0,0.6850695861531032,0.0
Z_76_70,13.044594594594594,77.62638888888888,97,0.057668395,0.2577838919776141,MEDIUM,548,0.057668395,0.4311101354800866,0.4742268041237113,0.0,0.6766340664501796,0.15463917525773196
Z_76_96,13.044594594594594,77.74675925925925,8,0.000471337,0.14109061835561365,LOW,1007,0.000471337,0.1666117550729532,0.25,0.1,0.5512686623522982,0.0
Z_76_97,13.044594594594594,77.75138888888888,214,0.99684685,0.488174341365375,MEDIUM,430,0.99684685,0.5181415272387438,0.07476635514018691,0.11121495327102804,0.5385646549291359,0.03738317757009346
Z_76_99,13.044594594594594,77.76064814814815,1,2.6495596e-05,0.051169055388954936,LOW,1512,2.6495596e-05,0.0,0.0,0.0,0.5116110670994216,0.0
Z_77_40,13.049099099099099,77.4875,1,5.5825112e-05,0.06632038079647928,LOW,1471,5.5825112e-05,0.0,0.0,0.0,0.6630363326281541,0.0
Z_77_41,13.049099099099099,77.49212962962963,36,0.9842795,0.4729807567982842,MEDIUM,481,0.9842795,0.32321136107423865,0.16666666666666666,0.13333333333333333,0.680546305757155,0.0
Z_77_42,13.049099099099099,77.49675925925925,185,0.9996511,0.5518173115949698,HIGH,135,0.9996511,0.5020914204386339,0.22162162162162163,0.25837837837837835,0.6977395161280996,0.0972972972972973
Z_77_43,13.049099099099099,77.50138888888888,157,0.99890363,0.5314948725587995,HIGH,225,0.99890363,0.48401855978929,0.267515923566879,0.007643312101910828,0.7145316812899145,0.22292993630573243
Z_77_44,13.049099099099099,77.50601851851852,54,0.003760307,0.19485066727646122,MEDIUM,678,0.003760307,0.3671236254598428,0.2777777777777778,0.0,0.7307562778692084,0.05555555555555558
Z_77_46,13.049099099099099,77.51527777777777,14,0.00018433301,0.13483670303989373,LOW,1058,0.00018433301,0.22319764213854246,0.0,0.0,0.7585616042198244,0.1428571428571429
Z_77_48,13.049099099099099,77.52453703703704,250,0.0029304437,0.24696903803730608,MEDIUM,556,0.0029304437,0.5352909000630044,0.02,0.0,0.7723172484631835,0.5880000000000001
Z_77_52,13.049099099099099,77.54305555555555,78,0.0065892003,0.20708497351343544,MEDIUM,631,0.0065892003,0.40723629544273,0.038461538461538464,0.23846153846153845,0.7827633893597546,0.038461538461538436
Z_77_53,13.049099099099099,77.54768518518519,43,0.99815685,0.4922871533439425,MEDIUM,407,0.99815685,0.3424052573776168,0.046511627906976744,0.19534883720930232,0.7877764688823428,0.09302325581395354
Z_77_54,13.049099099099099,77.5523148148148,168,0.99537575,0.5066869644649682,MEDIUM,338,0.99537575,0.49147401692707854,0.03571428571428571,0.12142857142857143,0.7906513174916261,0.0714285714285714
Z_77_55,13.049099099099099,77.55694444444444,2,0.9982785,0.5526054769162053,HIGH,128,0.9982785,0.04491474536319661,0.5,0.6,0.7913896036729335,0.0
Z_77_58,13.049099099099099,77.57083333333333,75,0.9983583,0.5034603211767712,MEDIUM,354,0.9983583,0.40294775760881063,0.13333333333333333,0.008,0.781632709138592,0.24
Z_77_59,13.049099099099099,77.57546296296296,1003,0.997879,0.5750332732007848,CRITICAL,61,0.997879,0.6888554287561244,0.2193419740777667,0.0005982053838484545,0.7748968143264503,0.2741774675972084
Z_77_60,13.049099099099099,77.58009259259259,33,0.0023390695,0.18862521878868202,MEDIUM,700,0.0023390695,0.31384465238362474,0.30303030303030304,0.0,0.7666971894257313,0.030303030303030276
Z_77_63,13.049099099099099,77.59398148148148,474,0.9990891,0.5463620205480436,HIGH,152,0.9990891,0.6059490224663824,0.23417721518987342,0.015189873417721518,0.734834363113553,0.14556962025316456
Z_77_70,13.049099099099099,77.62638888888888,1,3.3944445e-05,0.06581939980724548,LOW,1474,3.3944445e-05,0.0,0.0,0.0,0.6580921647337511,0.0
Z_77_71,13.049099099099099,77.63101851851852,61,0.00041850616,0.28671155377683843,MEDIUM,540,0.00041850616,0.3803944107288772,0.7704918032786885,0.0,0.6542515255972985,0.29508196721311475
Z_77_74,13.049099099099099,77.6449074074074,11,0.0024241256,0.1410779248363574,LOW,1008,0.0024241256,0.19847927405631657,0.18181818181818182,0.05454545454545454,0.6520028690266022,0.0
Z_77_97,13.049099099099099,77.75138888888888,6,0.00013685915,0.1153273729259586,LOW,1180,0.00013685915,0.13877280339348327,0.0,0.23333333333333334,0.5253175450229628,0.0
Z_78_100,13.053603603603603,77.76527777777777,47,0.00026069276,0.14346703776612563,LOW,997,0.00026069276,0.3520438027494366,0.0,0.1148936170212766,0.4723538853741923,0.08510638297872342
Z_78_38,13.053603603603603,77.47824074074074,4,3.0925345e-05,0.08213334410962304,LOW,1381,3.0925345e-05,0.10150063242878588,0.0,0.0,0.618239400202987,0.0
Z_78_39,13.053603603603603,77.48287037037036,25,0.00051524775,0.13055817309144324,LOW,1090,0.00051524775,0.2841281406368193,0.04,0.0,0.635779706351623,0.040000000000000036
Z_78_40,13.053603603603603,77.4875,53,0.0018599135,0.14982271733616725,LOW,946,0.0018599135,0.3650910291292698,0.0,0.022641509433962263,0.6530314124478691,0.07547169811320753
Z_78_41,13.053603603603603,77.49212962962963,10,0.9760029,0.4605623957711195,MEDIUM,500,0.9760029,0.18884072868449686,0.3,0.12,0.6699337651623004,0.0
Z_78_42,13.053603603603603,77.49675925925925,3,0.00010823363,0.08402852625682078,LOW,1359,0.00010823363,0.07678226434655998,0.0,0.0,0.6863960329524407,0.0
Z_78_44,13.053603603603603,77.50601851851852,111,0.84635735,0.43013051021104576,MEDIUM,528,0.84635735,0.44590186077972316,0.07207207207207207,0.0,0.7172761906546936,0.04504504504504503
Z_78_45,13.053603603603603,77.51064814814815,1,0.003229493,0.22405720596228085,MEDIUM,594,0.003229493,0.0,1.0,0.0,0.7308835801462001,0.0
Z_78_48,13.053603603603603,77.52453703703704,1,6.852911e-05,0.07570682836798842,LOW,1432,6.852911e-05,0.0,0.0,0.0,0.7568626963497554,0.0
Z_78_49,13.053603603603603,77.52916666666667,1,4.490563e-05,0.07614386102662479,LOW,1429,4.490563e-05,0.0,0.0,0.0,0.761303893364436,0.0
Z_78_50,13.053603603603603,77.53379629629629,72,0.99023074,0.4745988981596877,MEDIUM,476,0.99023074,0.39848648119219454,0.125,0.008333333333333333,0.7644349129735936,0.01388888888888884
Z_78_51,13.053603603603603,77.53842592592592,3,0.001205294,0.12235572709565258,LOW,1130,0.001205294,0.07678226434655998,0.0,0.19999999999999998,0.7663768599575118,0.0
Z_78_53,13.053603603603603,77.54768518518519,1,6.169624e-05,0.07682855157640887,LOW,1425,6.169624e-05,0.0,0.0,0.0,0.7681004270257261,0.0
Z_78_54,13.053603603603603,77.5523148148148,32,0.0012889685,0.16207545718710115,LOW,864,0.0012889685,0.3105377383942534,0.0,0.15,0.7708121893285381,0.0
Z_78_57,13.053603603603603,77.5662037037037,1,2.7989181e-05,0.07676690423926781,LOW,1427,2.7989181e-05,0.0,0.0,0.0,0.7675850748495728,0.0
Z_78_59,13.053603603603603,77.57546296296296,36,0.00036663288,0.19460031075027415,MEDIUM,680,0.00036663288,0.32321136107423865,0.3055555555555556,0.0,0.756813819960336,0.08333333333333337
Z_78_61,13.053603603603603,77.58472222222223,1,2.6957885e-05,0.07404535399233712,LOW,1446,2.6957885e-05,0.0,0.0,0.0,0.7403726662629626,0.0
Z_78_62,13.053603603603603,77.58935185185184,12,0.00018854758,0.18956192215259382,MEDIUM,695,0.00018854758,0.20734587629025927,0.5,0.0,0.7303618261779501,0.0
Z_78_63,13.053603603603603,77.59398148148148,226,0.9851223,0.4922562284196954,MEDIUM,408,0.9851223,0.5241578505257802,0.06637168141592921,0.0017699115044247787,0.7193220919129182,0.09734513274336287
Z_78_69,13.053603603603603,77.62175925925925,9,7.9299025e-05,0.1337376301373434,LOW,1068,7.9299025e-05,0.1782828967753459,0.2222222222222222,0.0,0.6472392773963793,0.0
Z_78_71,13.053603603603603,77.63101851851852,7,0.00010633523,0.15866857531182654,LOW,889,0.00010633523,0.15356452869311996,0.42857142857142855,0.0,0.6363805471716784,0.0
Z_78_74,13.053603603603603,77.6449074074074,15,0.00019447332,0.14963692518376387,LOW,949,0.00019447332,0.23034679303967995,0.26666666666666666,0.0,0.6350922457527101,0.0
Z_78_96,13.053603603603603,77.74675925925925,2,0.00010492189,0.15138773423266347,LOW,935,0.00010492189,0.04491474536319661,0.0,0.6,0.5237330859249569,0.0
Z_78_99,13.053603603603603,77.76064814814815,58,0.031647127,0.1916875334810986,MEDIUM,687,0.031647127,0.3749003893259947,0.1206896551724138,0.2586206896551724,0.4859262707916311,0.017241379310344862
Z_79_100,13.058108108108108,77.76527777777777,3,2.4677538e-05,0.061283260733702084,LOW,1490,2.4677538e-05,0.07678226434655998,0.0,0.0,0.45919404602528757,0.0
Z_79_101,13.058108108108108,77.7699074074074,2,2.977019e-05,0.05354040657376735,LOW,1509,2.977019e-05,0.04491474536319661,0.0,0.0,0.44548526444146064,0.0
Z_79_34,13.058108108108108,77.45972222222223,2,5.661313e-05,0.06274562898958297,LOW,1486,5.661313e-05,0.04491474536319661,0.0,0.0,0.5374569597650294,0.0
Z_79_35,13.058108108108108,77.46435185185184,47,0.015793499,0.16005364576694836,LOW,877,0.015793499,0.3520438027494366,0.1702127659574468,0.02553191489361702,0.5554513350775454,0.0
Z_79_36,13.058108108108108,77.46898148148148,12,0.004768049,0.1202246109451898,LOW,1146,0.004768049,0.20734587629025927,0.08333333333333333,0.049999999999999996,0.5732502095366101,0.0
